place,passing,jockey,up,borderNum,weight,popularity,topHourseNmae,basisWeigh,horseNum,distance,raceTitle,date,R,headCount,topDiff,weather,fieldCondition,money,order,name,time,rap,odds
大井,5-5-4-3,幸英明,36.7,6,501(+12),3,(ニホンピロアワーズ),57,8,ダ2000,帝王賞競走(G1),2013/06/26,11,12,-0.2,雨,不,"6,000.0",1,ホッコータルマエ ,2:03.0,37.2-36.8,4.1
船橋,4-4-2-2,幸英明,37.3,6,489(-9),2,(エスポワールシチー),57,7,ダ1600,かしわ記念(G1),2013/05/06,11,11,-0.3,晴,良,"6,000.0",1,ホッコータルマエ ,1:37.8,36.2-37.6,2.4
2阪神7,5-5-5-2,岩田康誠,35.5,5,498(+2),1,(ニホンピロアワーズ),57,10,ダ1800,アンタレスS(G3),2013/04/13,11,16,-0.1,晴,良,"3,556.7",1,ホッコータルマエ ,1:49.7,36.3-35.9,2.8
名古屋,3-3-2,幸英明,36.9,5,496(+4),1,(エーシンモアオバー),55,5,ダ1900,名古屋大賞典(G3),2013/03/20,9,12,-0.7,雨,重,"2,100.0",1,ホッコータルマエ ,1:59.8, ,1.2
佐賀,2-2-2-1,幸英明,35.9,7,492(-2),1,(エーシンモアオバー),56,9,ダ2000,佐賀記念(G3),2013/02/11,11,12,-0.6,晴,稍,"2,300.0",1,ホッコータルマエ ,2:05.7, ,1.5
1中京2,6-6-5-4,幸英明,38.2,3,494(+8),1,グレープブランデー,55,6,ダ1800,東海テレビ杯東海S(G2),2013/01/20,11,16,0.6,晴,良,"1,316.8",3,ホッコータルマエ ,1:51.6,36.0-38.2,2.8
5中山9,4-4-2-2,幸英明,38.7,4,486(-2),1,グランドシチー,57,8,ダ1800,フェアウェルS(OP),2012/12/24,11,16,0.4,晴,稍,810.4,2,ホッコータルマエ ,1:51.9,35.8-38.4,1.8
5阪神2,2-2-2-2,幸英明,36.8,5,488(-2),9,ニホンピロアワーズ,56,9,ダ1800,ジャパンカップダート(G1),2012/12/02,11,16,0.7,曇,良,"3,348.0",3,ホッコータルマエ ,1:49.5,35.8-36.4,31.6
5京都2,2-3-3-2,幸英明,37.1,3,490(-6),5,ローマンレジェンド,55,6,ダ1800,みやこS(G3),2012/11/04,11,16,0.1,晴,良,888.1,3,ホッコータルマエ ,1:49.7,35.6-37.5,18.9
2新潟8,4-4-3-2,幸英明,37.5,7,496(-1),2,(ナムラビクター),56,12,ダ1800,レパードS(G3),2012/08/05,11,15,0.0,晴,良,"4,055.3",1,ホッコータルマエ ,1:51.8,35.6-37.8,4.6
大井,4-4-5-6,幸英明,37.0,3,497(+9),6,ハタノヴァンクール,56,3,ダ2000,ジャパンダートダービ(G1),2012/07/11,11,11,1.0,晴,良,225.0,5,ホッコータルマエ ,2:06.3,36.1-36.4,10.8
3東京2,2-2,幸英明,35.3,7,488(+8),1,(エアハリファ),54,11,ダ1600,青梅特別(1000万下),2012/06/03,9,13,-0.1,曇,良,"1,439.2",1,ホッコータルマエ ,1:37.3,36.6-35.4,3.1
3京都4,3-3-3-3,幸英明,36.5,8,480(+2),7,ハタノヴァンクール,56,13,ダ1800,端午S(OP),2012/04/29,10,14,0.0,晴,良,454.5,3,ホッコータルマエ ,1:50.9,36.0-36.8,23.2
2阪神5,3-3-2-1,幸英明,37.1,5,478(-2),5,(スペシャルザダイヤ),56,9,ダ1800,3歳500万下,2012/04/07,6,16,-1.0,晴,良,700.0,1,ホッコータルマエ ,1:53.5,37.5-37.1,10.1
1中京4,6-6-10-7,村田一誠,37.8,5,480(-2),4,サンマルデューク,56,9,ダ1800,沈丁花賞(500万下),2012/03/11,10,16,0.8,晴,稍, ,6,ホッコータルマエ ,1:56.4,38.3-37.8,7.1
2京都8,6-5-8-6,村田一誠,37.8,7,482(-10),11,ラフィングインメイ,56,14,ダ1800,3歳500万下,2012/02/19,7,16,0.3,晴,稍,110.0,4,ホッコータルマエ ,1:53.4,36.0-38.2,57.3
1小倉6,3-3-3-3,村田一誠,36.9,2,492(+2),9,(ナムラコンカー),56,2,ダ1700,3歳未勝利,2012/01/29,2,14,-0.1,晴,稍,500.0,1,ホッコータルマエ ,1:46.7,30.3-37.2,49.1
,,,,,,,,,,,,,,,,,,,,シャケトラ ,,,
5東京8,5-6-6-4,福永祐一,36.1,7,524(-2),7,シュヴァルグラン,57,13,芝2400,ジャパンC(G1),2017/11/26,11,17,1.5,晴,良, ,11,シャケトラ ,2:25.2,36.3-35.1,48.2
4東京9,3-5-8,Ｃ．デム,45.0,8,526(+16),11,キタサンブラック,58,18,芝2000,天皇賞(秋)(G1),2017/10/29,11,18,6.8,雨,不, ,15,シャケトラ ,2:15.1,38.6-38.7,30.6
3阪神8,2-2-2-2,ルメール,36.2,6,510(+2),2,サトノクラウン,58,6,芝2200,宝塚記念(G1),2017/06/25,11,11,0.6,曇,稍,"2,300.0",4,シャケトラ ,2:12.0,35.2-35.7,8.5
3京都4,5-5-6-5,田辺裕信,36.0,1,508(-2),3,キタサンブラック,58,1,芝3200,天皇賞(春)(G1),2017/04/30,11,17,1.2,晴,良, ,9,シャケトラ ,3:13.7,35.6-35.5,9.9
3中山1,11-11-8-8,田辺裕信,35.0,7,510(-6),4,(ミライヘノツバサ),55,13,芝2500,日経賞(G2),2017/03/25,11,16,-0.1,晴,良,"6,813.4",1,シャケトラ ,2:32.8,30.6-36.2,7.3
1京都5,6-6-5-5,浜中俊,35.7,3,516(-2),2,ミッキーロケット,53,3,芝2400,日経新春杯(G2),2017/01/17,11,14,0.0,晴,稍,"2,329.2",2,シャケトラ ,2:25.7,35.6-36.4,4.2
5阪神4,6-6-5-5,ルメール,35.2,5,518(0),1,(リッチーリッチー),55,5,芝2200,境港特別(1000万下),2016/12/11,9,9,-0.1,晴,良,"1,522.4",1,シャケトラ ,2:13.7,35.8-35.7,1.3
4阪神7,7-7-8-7,浜中俊,36.1,1,518(+6),1,(ライトファンタジア),54,1,芝2400,3歳上500万下,2016/10/01,7,18,-0.6,曇,稍,750.0,1,シャケトラ ,2:27.1,36.9-36.6,1.6
3中京2,4-4-4-5,浜中俊,33.4,7,512(-4),1,サンライズクロンヌ,54,8,芝2000,美濃特別(500万下),2016/07/03,9,10,0.2,曇,良,263.5,3,シャケトラ ,2:00.1,36.3-33.9,1.6
,,,,,,,,,,,,,,,,,,,,ステルヴィオ ,,,
4東京1,14-16,ルメール,33.5,8,456(-2),1,ダノンプレミアム,55,16,芝1600,サウジアラビアRC(G3),2017/10/07,11,18,0.3,曇,稍,"1,318.6",2,ステルヴィオ ,1:33.3,34.3-34.7,2.6
1札幌5,6-8-7-3,ルメール,35.8,6,458(-4),1,(ミスマンマミーア),54,6,芝1800,コスモス賞(OP),2017/08/12,10,11,0.0,小雨,重,"1,623.8",1,ステルヴィオ ,1:51.3,36.9-36.3,1.3
,,,,,,,,,,,,,,,,,,,,キングスヴァリュー ,,,
5中山1,6-6-6-4,ムーア,34.7,5,494(+14),1,ジェネラーレウーノ,55,5,芝2000,葉牡丹賞(500万下),2017/12/02,9,9,0.3,晴,良,150.0,4,キングスヴァリュー ,2:01.7,36.4-35.0,2.7
4東京4,6-6-4,ルメール,34.0,4,480(-6),1,(バイオスパーク),55,4,芝1800,2歳未勝利,2017/10/14,3,10,-0.1,曇,稍,500.0,1,キングスヴァリュー ,1:51.2,36.8-34.4,1.4
,,,,,,,,,,,,,,,,,,,,マサハヤドリーム ,,,
5阪神1,7-8-6-6,和田竜二,35.9,7,478(+16),9,サトノクロニクル,56,10,芝2000,チャレンジC(G3),2017/12/02,11,12,1.1,晴,良, ,7,マサハヤドリーム ,1:59.7,36.5-35.2,32.7
3福島4,12-12-9-12,秋山真一,35.6,7,462(0),9,ウインブライト,54,14,芝2000,福島記念(G3),2017/11/12,11,15,0.6,曇,良, ,11,マサハヤドリーム ,2:00.8,36.1-35.6,19.0
2小倉6,9-10-8-3,和田竜二,34.4,3,462(+6),3,(プリメラアスール),55,3,芝2000,博多S(1600万下),2017/08/13,11,11,-0.3,晴,良,"1,843.8",1,マサハヤドリーム ,1:59.2,35.0-36.0,4.6
3中京5,10-10-10-9,和田竜二,33.6,8,456(-24),8,ストロングタイタン,57,10,芝2000,マレーシアC(1600万下),2017/07/15,11,11,0.4,晴,良, ,7,マサハヤドリーム ,1:58.7,36.4-35.1,27.0
2京都5,8-6,国分恭介,35.0,3,480(+2),7,アドマイヤリード,57,3,芝1800,飛鳥S(1600万下),2017/02/11,10,12,0.7,晴,重, ,6,マサハヤドリーム ,1:49.3,36.2-34.9,18.6
1京都4,13-13,福永祐一,34.2,7,478(0),5,トーキングドラム,57,11,芝1600,新春S(1600万下),2017/01/14,11,14,0.3,曇,良,182.0,5,マサハヤドリーム ,1:34.9,35.0-35.8,8.3
5阪神6,12-11,和田竜二,33.8,1,478(+4),4,ロイカバード,57,1,芝1600,元町S(1600万下),2016/12/18,9,15,0.2,晴,良,182.0,5,マサハヤドリーム ,1:35.6,36.3-34.5,9.6
5京都3,4-2,川田将雅,34.8,3,474(+8),1,(ビップライブリー),57,4,芝1600,三年坂特別(1000万下),2016/11/12,9,14,-0.2,晴,良,"1,530.8",1,マサハヤドリーム ,1:33.5,34.9-35.1,2.9
3中京7,5-6-4,和田竜二,34.4,5,466(0),3,バンドワゴン,57,8,芝1600,長久手特別(1000万下),2016/07/23,10,14,0.4,曇,良,230.0,4,マサハヤドリーム ,1:34.5,36.1-34.3,5.5
3阪神6,8-7,和田竜二,33.9,6,466(+2),5,ダノンメジャー,57,7,芝1600,小豆島特別(1000万下),2016/06/19,9,12,0.5,小雨,重,607.8,2,マサハヤドリーム ,1:35.4,36.3-34.5,8.2
3京都11,13-13,和田竜二,33.2,4,464(+6),10,エーシンマイェスタ,57,7,芝1400,朱雀S(1600万下),2016/05/28,11,18,0.1,曇,良,742.0,2,マサハヤドリーム ,1:21.0,34.6-34.9,41.5
2東京4,11-8,田辺裕信,34.7,4,458(-12),4,テルメディカラカラ,57,8,芝1400,晩春S(1600万下),2016/05/01,10,16,1.6,晴,良, ,16,マサハヤドリーム ,1:22.9,35.8-33.7,9.0
2京都5,9-9,ヴェロン,33.6,7,470(-4),7,ラングレー,56,8,芝1600,洛陽S(OP),2016/02/13,11,10,0.9,雨,良, ,9,マサハヤドリーム ,1:35.3,36.4-33.6,22.3
1京都8,11-11,和田竜二,34.3,7,474(+8),11,ラングレー,56,12,芝1600,石清水S(1600万下),2016/01/24,11,15,0.3,晴,良,464.5,3,マサハヤドリーム ,1:34.1,35.3-34.8,45.5
5阪神8,5-4-4-5,和田竜二,36.6,8,466(+6),6,アースライズ,54,13,芝2000,カウントダウンS(1600万下),2015/12/27,11,13,1.4,晴,良, ,12,マサハヤドリーム ,2:05.1,38.2-35.8,11.5
4京都7,13-11-13-15,和田竜二,38.3,7,460(+8),16,キタサンブラック,57,13,芝3000,菊花賞(G1),2015/10/25,11,18,3.6,晴,良, ,18,マサハヤドリーム ,3:07.5,35.4-35.4,154.5
2小倉11,6-6-7-5,和田竜二,34.2,7,452(+6),3,(アドマイヤカーリン),52,12,芝2000,玄海特別(1000万下),2015/09/05,10,15,0.0,曇,良,"1,533.6",1,マサハヤドリーム ,2:00.6,36.7-34.7,6.3
3京都11,9-8,和田竜二,33.6,5,446(+4),10,アルバートドック,56,7,芝1800,白百合S(OP),2015/05/30,10,14,0.6,晴,良, ,10,マサハヤドリーム ,1:46.8,35.6-34.0,38.9
2東京3,6-5-3-3,和田竜二,35.7,8,442(-12),10,レーヴミストラル,56,16,芝2400,テレビ東京杯青葉賞(G2),2015/05/02,11,18,1.6,晴,良, ,14,マサハヤドリーム ,2:28.5,36.2-34.3,37.6
2阪神1,7-10,酒井学,34.5,2,454(-6),12,ミュゼエイリアン,56,3,芝1800,毎日杯(G3),2015/03/28,11,15,0.4,晴,良, ,8,マサハヤドリーム ,1:47.6,35.9-34.7,28.4
1阪神4,4-4,和田竜二,36.7,8,460(+8),2,(オールマンリバー),56,8,芝1800,アルメリア賞(500万下),2015/03/08,9,9,0.0,曇,稍,"1,021.7",1,マサハヤドリーム ,1:49.7,35.5-36.9,3.7
4中山8,17-16-14-14,田辺裕信,34.8,6,452(+4),12,シャイニングレイ,55,11,芝2000,ホープフルS(G2),2014/12/28,9,17,0.4,晴,良, ,6,マサハヤドリーム ,2:02.3,36.2-35.9,46.6
4京都8,6-6,和田竜二,34.3,4,448(0),3,エイシンライダー,55,4,芝1800,萩S(OP),2014/11/01,9,6,0.4,曇,良,150.0,5,マサハヤドリーム ,1:48.0,35.9-34.8,5.8
,,,,,,,,,,,,,,,,,,,,アマルフィコースト ,,,
5京都1,8-8,浜中俊,34.3,7,460(+6),1,ベルーガ,54,10,芝1400,KBSファンタジーS(G3),2017/11/03,11,13,0.1,晴,良,736.6,3,アマルフィコースト ,1:23.0,36.3-34.9,4.4
3中京7,5-5-5,浜中俊,34.3,3,454(0),1,(アドマイヤアルバ),54,3,芝1600,報知杯中京2歳S(OP),2017/07/22,9,7,0.0,晴,良,"1,616.1",1,アマルフィコースト ,1:34.7,35.8-35.1,1.8
,,,,,,,,,,,,,,,,,,,,デルマサリーチャン ,,,
5中山1,3-3-4-7,武士沢友,38.3,1,488(+8),7,アルバート,54,1,芝3600,ステイヤーズS(G2),2017/12/02,11,10,3.1,晴,良, ,9,デルマサリーチャン ,3:46.1,37.6-35.5,70.1
5東京1,10-11-11,武士沢友,33.6,4,480(-4),14,ストーンウェア,52,5,芝2000,ノベンバーS(1600万下),2017/11/04,10,14,0.5,曇,良, ,10,デルマサリーチャン ,2:01.4,37.7-33.9,241.2
4東京3,12-12-12-10,勝浦正樹,34.9,8,484(-2),11,ブライトバローズ,52,12,芝2400,六社S(1600万下),2017/10/09,10,12,1.0,晴,良, ,10,デルマサリーチャン ,2:26.1,36.5-35.2,52.0
2札幌3,14-14-14-14,Ｍ．デム,36.7,7,486(+2),3,クロコスミア,56,11,芝2000,オールスターJ第2戦(1600万下),2017/08/26,11,14,1.9,曇,良, ,13,デルマサリーチャン ,2:02.9,35.9-36.2,7.9
1札幌3,8-8-8-5,勝浦正樹,35.1,2,484(-4),7,モンドインテロ,54,2,芝2600,札幌日経OP(OP),2017/08/05,11,10,0.2,晴,良,360.0,4,デルマサリーチャン ,2:40.8,38.3-35.5,36.8
2福島5,9-10-7-6,武士沢友,35.1,3,488(-2),8,(ワイルドダンサー),51,3,芝2600,信夫山特別(1000万下),2017/07/15,10,10,-0.1,曇,良,"1,521.0",1,デルマサリーチャン ,2:39.6,37.8-35.6,43.4
3東京7,4-3-3,吉田豊,34.8,6,490(-2),11,リカビトス,51,7,芝1800,八ヶ岳特別(1000万下),2017/06/24,10,11,0.8,晴,良, ,10,デルマサリーチャン ,1:46.9,36.6-34.3,181.5
3東京6,7-7-7-5,菊沢一樹,34.5,6,492(+6),12,ソールインパクト,51,8,芝2400,芦ノ湖特別(1000万下),2017/06/18,10,12,0.5,雨,良, ,9,デルマサリーチャン ,2:26.2,36.6-34.4,150.5
2東京11,9-6,蛯名正義,34.7,7,486(+10),12,ムーンクエイク,55,9,芝1600,葉山特別(1000万下),2017/05/27,10,12,0.9,晴,良, ,7,デルマサリーチャン ,1:34.4,34.6-34.8,222.9
1福島4,6-7-6-13,木幡初也,37.3,6,476(0),13,ブライトバローズ,55,12,芝2600,奥の細道特別(1000万下),2017/04/16,12,16,1.3,晴,良, ,11,デルマサリーチャン ,2:40.8,35.6-36.6,68.7
2中山7,9-9-9-10,戸崎圭太,36.3,3,476(0),6,ロッカフラベイビー,55,3,芝2000,4歳上1000万下,2017/03/19,12,10,1.2,晴,良, ,8,デルマサリーチャン ,2:02.7,36.6-35.8,18.9
2中山4,5-5-6-6,シュタル,35.3,2,476(-10),8,イチダイ,55,2,芝2500,潮来特別(1000万下),2017/03/05,9,10,0.3,晴,良, ,8,デルマサリーチャン ,2:36.4,31.5-35.5,38.2
5中山9,11-11-2-3,Ｍ．デム,37.9,7,486(+8),8,ステイパーシスト,52,14,芝2500,グッドラックH(1000万下),2016/12/25,7,16,0.8,晴,良, ,9,デルマサリーチャン ,2:34.7,30.5-37.3,17.6
3福島5,5-6-7-7,木幡初也,35.8,7,478(0),8,エアカーディナル,52,11,芝2600,フルーツラインC(1000万下),2016/11/19,11,14,0.1,小雨,重,354.5,3,デルマサリーチャン ,2:48.0,39.4-36.3,14.7
4東京9,6-6-6,シュタル,34.0,5,478(-4),9,メートルダール,55,5,芝2000,精進湖特別(1000万下),2016/10/30,9,10,0.8,曇,良, ,6,デルマサリーチャン ,2:03.2,38.0-33.7,76.9
4東京1,4-5-4-4,吉田隼人,35.4,8,482(-4),7,トレジャーマップ,52,10,芝2400,本栖湖特別(1000万下),2016/10/08,10,10,0.4,曇,稍,150.0,5,デルマサリーチャン ,2:28.7,39.1-35.4,36.4
2札幌5,5-5-5-5,ルメール,35.8,5,486(+4),6,(クィーンチャーム),55,10,芝2000,3歳上500万下,2016/09/03,8,16,0.0,曇,良,750.0,1,デルマサリーチャン ,2:02.0,36.0-36.5,13.6
2札幌3,8-8-10-8,モレイラ,36.6,1,482(-8),9,タケルラムセス,56,1,芝2600,オールスターJ第1戦(500万下),2016/08/27,9,14,0.4,晴,良,160.0,4,デルマサリーチャン ,2:43.9,38.7-36.7,26.2
2福島6,14-14-13-13,国分恭介,34.6,5,490(+6),15,サンマルティン,55,9,芝2000,南相馬特別(500万下),2016/07/17,9,16,1.0,晴,良, ,11,デルマサリーチャン ,2:02.3,36.7-34.7,153.2
2福島2,15-15-15-14,丸田恭介,34.9,6,484(-2),15,カカドゥ,55,11,芝2000,種市特別(500万下),2016/07/03,9,16,0.8,曇,良, ,8,デルマサリーチャン ,2:01.0,34.5-35.1,214.5
2東京10,12-12-12,菊沢一樹,35.0,2,486(+12),12,サンマルティン,52,3,芝2000,4歳上500万下,2016/05/22,7,16,1.2,晴,良, ,9,デルマサリーチャン ,2:01.2,37.0-34.5,107.2
2東京1,9-9-8,菊沢一樹,34.9,6,474(0),12,デルカイザー,52,7,芝2000,4歳上500万下,2016/04/23,8,12,0.6,曇,良,75.0,5,デルマサリーチャン ,2:01.0,36.1-34.9,247.5
3中山4,14-11-11-12,宮崎北斗,35.9,2,474(-2),15,ジュンファイトクン,55,3,芝2000,4歳上500万下,2016/04/03,8,15,1.0,曇,良, ,13,デルマサリーチャン ,2:02.0,36.2-35.7,289.8
3中山1,13-13-12-14,宮崎北斗,40.2,4,476(+2),16,オトメチャン,55,7,ダ1800,4歳上500万下,2016/03/26,6,16,2.8,曇,良, ,11,デルマサリーチャン ,1:56.3,36.6-38.8,397.5
1小倉5,14-14-2-3,宮崎北斗,37.0,5,474(+2),14,マルーンドロップ,55,10,芝1800,日田特別(500万下),2016/02/27,10,16,1.1,曇,稍, ,12,デルマサリーチャン ,1:49.3,36.9-36.0,120.5
1小倉4,11-12-12-11,宮崎北斗,35.6,7,472(-2),13,トラストルシファー,55,12,芝1800,4歳上500万下,2016/02/21,7,14,0.8,晴,稍, ,8,デルマサリーチャン ,1:48.9,35.7-37.3,139.8
1小倉1,15-15-15-10,伴啓太,37.9,8,474(0),13,ピサノベッテル,53,15,ダ1700,4歳上500万下,2016/02/13,5,16,1.9,雨,重, ,10,デルマサリーチャン ,1:47.0,30.0-37.4,57.0
1中山3,14-12-9-6,長岡禎仁,40.8,5,474(-2),15,アンジェラスベル,55,9,ダ1800,4歳上500万下,2016/01/10,7,16,1.7,晴,良, ,8,デルマサリーチャン ,1:56.7,36.4-39.7,142.2
5東京8,18-17,吉田隼人,34.0,7,476(-4),17,マダムジルウェット,55,15,芝1600,3歳上500万下,2015/11/28,7,18,1.0,晴,良, ,11,デルマサリーチャン ,1:35.4,35.4-34.5,136.2
4東京3,17-16,石川裕紀,34.4,5,480(-10),12,メイショウメイゲツ,53,10,芝1600,3歳上500万下,2015/10/12,12,17,0.8,晴,良, ,9,デルマサリーチャン ,1:34.9,35.1-34.9,69.3
2札幌3,10-10-10,武豊,34.7,7,490(-4),10,プラチナテーラー,55,11,芝1500,千歳特別(500万下),2015/08/29,10,13,0.6,晴,良, ,9,デルマサリーチャン ,1:29.8,30.6-35.3,49.0
2函館5,9-10-6-5,長岡禎仁,37.1,2,494(-4),12,ノーブルリーズン,55,2,芝1800,3歳上500万下,2015/07/25,9,14,1.0,曇,重, ,8,デルマサリーチャン ,1:50.8,35.2-37.3,68.1
1函館5,2-2-3-4,長岡禎仁,36.7,8,498(+4),14,ハツガツオ,55,15,芝1800,恵山特別(500万下),2015/07/04,10,15,1.2,晴,良, ,10,デルマサリーチャン ,1:50.1,35.9-35.9,114.8
1函館3,3-3-3-4,長岡禎仁,37.9,4,494(+20),11,サトノメサイア,55,5,芝2000,湯川特別(500万下),2015/06/27,10,12,1.1,雨,稍, ,6,デルマサリーチャン ,2:03.0,35.2-37.1,86.5
2東京1,6-4,吉田豊,37.5,4,474(0),8,レイヨンヴェール,55,4,ダ1600,4歳上500万下,2015/04/25,8,11,1.3,曇,良, ,6,デルマサリーチャン ,1:39.3,36.4-36.6,65.9
3中山7,10-9-9-8,武士沢友,39.3,4,474(-2),9,マルシアーノ,55,4,ダ1800,4歳上500万下,2015/04/18,7,12,2.5,晴,良, ,7,デルマサリーチャン ,1:55.8,36.8-37.5,69.2
2中京4,8-7-9-10,西田雄一,37.3,8,476(+2),11,ヤマトダイアンサス,55,17,芝2000,4歳上500万下,2015/03/22,8,17,1.2,晴,良, ,9,デルマサリーチャン ,2:04.9,36.9-37.1,53.1
1中京4,14-14-12-11,原田和真,37.5,6,474(-2),6,カラフルブラッサム,51,11,芝2000,4歳上500万下,2015/01/25,7,15,1.6,晴,良, ,10,デルマサリーチャン ,2:05.3,37.0-37.1,21.7
1中京2,5-6-5-5,丸山元気,37.2,4,476(-2),11,カッパドキア,54,7,芝2000,熱田特別(500万下),2015/01/18,10,15,0.6,晴,良, ,6,デルマサリーチャン ,2:03.4,36.8-37.1,59.4
5東京5,4-4,内田博幸,37.6,4,478(+4),8,オリアーナ,54,7,ダ1600,3歳上500万下,2014/11/22,7,16,1.2,晴,稍, ,10,デルマサリーチャン ,1:39.6,36.5-36.8,20.8
4東京3,6-5,井上敏樹,38.7,8,474(-2),4,リンガスアリュール,50,16,ダ1600,3歳上500万下,2014/10/13,5,16,0.9,小雨,良, ,8,デルマサリーチャン ,1:39.9,35.3-38.1,6.8
3新潟1,17-12,柴山雄一,37.4,4,476(+24),17,レーヴデトワール,54,8,芝2000,紫苑S(OP),2014/09/13,11,18,2.2,雨,不, ,13,デルマサリーチャン ,2:05.5,35.9-35.8,251.5
3中山1,9-9-9-10,戸崎圭太,35.3,5,452(0),7,ハピネスダンサー,54,7,芝2000,ミモザ賞(500万下),2014/03/29,9,13,0.8,晴,良, ,8,デルマサリーチャン ,2:03.2,36.1-35.6,15.6
1東京5,11-11,リスポリ,34.1,8,452(+2),14,フォーエバーモア,54,16,芝1600,デイリー杯クイーンC(G3),2014/02/18,11,15,0.3,晴,稍,340.0,5,デルマサリーチャン ,1:36.0,36.0-34.7,176.5
1中山9,1-1-1-1,ブノワ,36.2,5,450(-8),13,イタリアンネオ,54,7,芝1800,若竹賞(500万下),2014/01/26,9,14,0.5,晴,良, ,7,デルマサリーチャン ,1:52.4,38.4-35.7,174.0
1中山5,5-8-11,勝浦正樹,36.0,3,458(0),15,オメガハートロック,54,5,芝1600,フェアリーS(G3),2014/01/13,11,16,0.6,晴,良, ,12,デルマサリーチャン ,1:36.9,36.1-35.9,94.0
5東京8,6-7,後藤浩輝,35.1,5,458(-4),15,ショウナンワダチ,54,10,芝1600,ベゴニア賞(500万下),2013/11/24,7,18,1.0,晴,良, ,15,デルマサリーチャン ,1:36.5,35.6-34.6,81.7
5東京1,4-4,後藤浩輝,34.7,5,462(0),6,(ブルーホール),54,6,芝1600,2歳未勝利,2013/11/02,3,13,0.0,曇,良,500.0,1,デルマサリーチャン ,1:36.7,36.4-35.0,18.7
,,,,,,,,,,,,,,,,,,,,マウレア ,,,
5東京6,5-4,戸崎圭太,33.5,8,450(0),1,(ミュージアムヒル),54,9,芝1600,赤松賞(500万下),2017/11/19,9,9,0.0,晴,良,"1,022.4",1,マウレア ,1:37.1,37.7-34.0,2.1
,,,,,,,,,,,,,,,,,,,,ミッキーワイルド ,,,
,,,,,,,,,,,,,,,,,,,,プリメラアスール ,,,
5阪神1,1-1-1-2,酒井学,36.3,6,512(+10),8,サトノクロニクル,54,7,芝2000,チャレンジC(G3),2017/12/02,11,12,1.1,晴,良, ,9,プリメラアスール ,1:59.7,36.5-35.2,27.8
3福島4,1-1-2-4,酒井学,35.8,1,502(-8),4,ウインブライト,52,1,芝2000,福島記念(G3),2017/11/12,11,15,0.4,曇,良, ,8,プリメラアスール ,2:00.6,36.1-35.6,9.4
4京都3,1-1-1-1,酒井学,33.5,2,510(0),5,(トーセンマタコイヤ),55,2,芝2000,大原S(1600万下),2017/10/09,10,8,0.0,晴,良,"1,837.5",1,プリメラアスール ,2:00.8,37.7-33.5,10.6
4阪神7,1-1-1-1,岩田康誠,35.1,3,510(0),5,キンショーユキヒメ,53,4,芝2000,ムーンライトH(1600万下),2017/09/24,10,14,0.1,晴,良,270.0,4,プリメラアスール ,2:00.7,37.9-35.0,9.9
2小倉6,2-2-5-3,酒井学,35.3,7,510(+14),6,マサハヤドリーム,53,8,芝2000,博多S(1600万下),2017/08/13,11,11,0.3,晴,良,736.8,2,プリメラアスール ,1:59.5,35.0-36.0,16.1
3阪神4,1-1-1-1,酒井学,35.6,3,496(-4),7,マキシマムドパリ,51,3,芝2000,マーメイドS(G3),2017/06/11,11,12,0.6,晴,良, ,8,プリメラアスール ,2:00.1,36.0-35.0,11.9
3京都10,1-1-1-1,幸英明,35.9,8,500(0),6,ヴォージュ,53,11,芝2000,下鴨S(1600万下),2017/05/21,11,11,0.9,晴,良, ,7,プリメラアスール ,1:59.1,36.2-35.0,16.3
3京都3,2-3-3-3,幸英明,36.5,1,500(+2),9,サラトガスピリット,54,1,芝2400,烏丸S(1600万下),2017/04/29,10,12,2.0,曇,良, ,12,プリメラアスール ,2:25.9,35.5-34.8,23.1
2中山6,1-1-1-1,石川裕紀,35.7,4,498(-10),9,トーセンビクトリー,51,7,芝1800,中山牝馬S(G3),2017/03/12,11,16,0.8,晴,良, ,12,プリメラアスール ,1:50.2,37.8-34.9,27.6
1中京1,1-1-1-1,幸英明,36.6,4,508(+8),2,マキシマムドパリ,52,7,芝2000,愛知杯(G3),2017/01/14,11,15,0.5,小雪,稍, ,9,プリメラアスール ,2:01.9,37.2-36.1,5.2
